Region;Country;Sales_Reps;First _Name;Last _Name;Gender;Age;Rank _Levels;Stores;Products;Years;N_Months;Revenue;Months
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2019;February;4600.024805;201902
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2019;February;25047.41279;201902
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2019;February;2539.474883;201902
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2019;February;176137.1454;201902
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2019;February;30051.14011;201902
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2019;February;33621.15557;201902
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2019;February;48691.16043;201902
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2019;February;164813.5983;201902
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2019;February;13003.91628;201902
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2019;February;39409.56924;201902
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2019;February;3941.0259;201902
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2019;February;117029.2877;201902
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2019;February;6580.651715;201902
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2019;February;3382.977312;201902
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2019;February;3888.507617;201902
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2019;February;113854.7206;201902
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2019;February;19030.39209;201902
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2019;February;95625.10654;201902
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2019;February;23380.69399;201902
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2019;February;125034.2347;201902
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2019;February;15128.74396;201902
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2019;February;16483.44298;201902
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Tablets;2019;February;24402.00204;201902
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Smartphones;2019;February;4716.923093;201902
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Laptops;2019;February;1196.551471;201902
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Assessories;2019;February;5546.140554;201902
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Tablets;2019;February;2560.712992;201902
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Smartphones;2019;February;265171.8523;201902
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Laptops;2019;February;63060.75881;201902
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Assessories;2019;February;37703.72137;201902
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Tablets;2019;February;14675.82948;201902
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Smartphones;2019;March;703262.0124;201903
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Laptops;2019;March;13751.6266;201903
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Assessories;2019;March;93209.82571;201903
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Tablets;2019;March;59221.2435;201903
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Smartphones;2019;March;17590.23206;201903
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Laptops;2019;March;11293.98573;201903
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Assessories;2019;March;24522.51651;201903
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Tablets;2019;March;4065.349285;201903
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Smartphones;2019;March;141118.0544;201903
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Laptops;2019;March;7632.355756;201903
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Assessories;2019;March;36346.66046;201903
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Tablets;2019;March;9735.791128;201903
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Smartphones;2019;March;61517.44503;201903
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Laptops;2019;March;5530.583714;201903
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Assessories;2019;March;12422.561;201903
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Tablets;2019;March;1464.065913;201903
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Smartphones;2019;March;92052.11086;201903
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Laptops;2019;March;4661.10695;201903
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Assessories;2019;March;4466.270168;201903
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Tablets;2019;March;3509.354675;201903
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Smartphones;2019;March;537354.038;201903
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Laptops;2019;March;21835.92784;201903
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Assessories;2019;March;208977.4677;201903
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Tablets;2019;March;69873.57475;201903
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Smartphones;2019;March;167820.5517;201903
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Laptops;2019;March;3742.894892;201903
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Assessories;2019;March;19876.88815;201903
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Tablets;2019;March;8073.904169;201903
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Smartphones;2019;March;95824.20128;201903
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Laptops;2019;March;11180.78959;201903
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Assessories;2019;March;14702.04918;201903
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Tablets;2019;March;2761.588795;201903
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Smartphones;2019;March;82911.41162;201903
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Laptops;2019;March;17035.43438;201903
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Assessories;2019;March;7117.537846;201903
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Tablets;2019;March;3859.956255;201903
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Smartphones;2019;March;64956.43351;201903
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2019;March;5058.70019;201903
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2019;March;3807.982433;201903
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2019;March;3934.115475;201903
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2019;March;544339.8481;201903
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2019;March;36844.5115;201903
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2019;March;46586.20894;201903
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2019;March;42593.48417;201903
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2019;March;19839.72917;201903
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2019;March;13004.28115;201903
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2019;March;11009.42938;201903
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2019;March;7330.517078;201903
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2019;March;24896.29105;201903
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2019;March;805.7514528;201903
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2019;March;9819.321876;201903
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2019;March;6251.96372;201903
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2019;March;325909.2808;201903
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2019;March;43001.24894;201903
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2019;March;32956.8036;201903
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2019;March;16579.01387;201903
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2019;March;21935.8565;201903
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2019;March;10271.38844;201903
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2019;March;51754.06127;201903
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Tablets;2019;March;19593.86962;201903
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Smartphones;2019;March;28400.86567;201903
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Laptops;2019;March;5529.948235;201903
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Assessories;2019;March;13527.59414;201903
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Tablets;2019;March;807.7806342;201903
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Smartphones;2019;March;344840.4686;201903
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Laptops;2019;March;9686.461627;201903
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Assessories;2019;March;45675.87688;201903
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Tablets;2019;March;32336.50829;201903
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Smartphones;2019;March;515470.6609;201903
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Laptops;2019;March;82787.02592;201903
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Assessories;2019;March;184305.9597;201903
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Tablets;2019;March;25970.94029;201903
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Smartphones;2019;March;94626.85622;201903
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Laptops;2019;March;4397.317969;201903
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Assessories;2019;March;16613.2227;201903
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Tablets;2019;March;5675.242745;201903
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Smartphones;2019;March;74011.0406;201903
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Laptops;2019;March;6633.832069;201903
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Assessories;2019;March;28615.03576;201903
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Tablets;2019;March;1531.899372;201903
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Smartphones;2019;March;80492.38476;201903
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Laptops;2019;March;13319.22962;201903
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Assessories;2019;March;13999.4324;201903
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Tablets;2019;March;7529.226429;201903
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Smartphones;2019;March;125978.2241;201903
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Laptops;2019;March;2006.728554;201903
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Assessories;2019;March;31355.13366;201903
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Tablets;2019;March;4037.100592;201903
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Smartphones;2019;March;833200.3998;201903
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Laptops;2019;March;87237.26963;201903
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Assessories;2019;March;218290.9238;201903
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Tablets;2019;March;71061.98724;201903
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Smartphones;2019;March;117546.7615;201903
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Laptops;2019;March;4139.580015;201903
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Assessories;2019;March;33852.123;201903
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Tablets;2019;March;12377.57135;201903
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Smartphones;2019;March;51114.30254;201903
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Laptops;2019;March;10414.04433;201903
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Assessories;2019;March;31358.55144;201903
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Tablets;2019;March;694.4025231;201903
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Smartphones;2019;March;163647.8877;201903
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Laptops;2019;March;19056.22254;201903
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Assessories;2019;March;44290.225;201903
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Tablets;2019;March;14427.66421;201903
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Smartphones;2019;March;79020.13299;201903
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2019;March;1731.200071;201903
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2019;March;16178.50765;201903
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2019;March;1552.227764;201903
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2019;March;311321.4279;201903
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2019;March;27798.01489;201903
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2019;March;84543.18081;201903
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2019;March;8567.492291;201903
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2019;March;95658.4028;201903
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2019;March;3265.208944;201903
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2019;March;24770.82604;201903
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2019;March;6222.545619;201903
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2019;March;15615.87238;201903
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2019;March;10120.75949;201903
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2019;March;25917.89546;201903
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2019;March;6418.852232;201903
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2019;March;63944.78523;201903
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2019;March;24027.67724;201903
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2019;March;39589.03245;201903
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2019;March;7522.250184;201903
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2019;March;33216.27015;201903
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2019;March;12334.58513;201903
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2019;March;43959.81845;201903
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Tablets;2019;March;19934.20026;201903
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Smartphones;2019;March;12484.21173;201903
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Laptops;2019;March;5433.622929;201903
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Assessories;2019;March;2146.517755;201903
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Tablets;2019;March;4088.064412;201903
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Smartphones;2019;March;57663.50156;201903
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Laptops;2019;March;21771.46507;201903
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Assessories;2019;March;98349.00042;201903
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Tablets;2019;March;13988.47985;201903
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Smartphones;2019;April;328381.7165;201904
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Laptops;2019;April;58659.116;201904
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Assessories;2019;April;33789.74017;201904
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Tablets;2019;April;43560.11157;201904
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Smartphones;2019;April;43331.16187;201904
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Laptops;2019;April;8364.426094;201904
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Assessories;2019;April;16316.40875;201904
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Tablets;2019;April;688.2142579;201904
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Smartphones;2019;April;28466.92139;201904
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Laptops;2019;April;9043.40433;201904
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Assessories;2019;April;4311.504288;201904
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Tablets;2019;April;2658.641772;201904
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Smartphones;2019;April;29119.57105;201904
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Laptops;2019;April;5952.496459;201904
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Assessories;2019;April;12129.62244;201904
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Tablets;2019;April;6327.598965;201904
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Smartphones;2019;April;55123.96319;201904
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Laptops;2019;April;10521.22882;201904
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Assessories;2019;April;10882.27786;201904
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Tablets;2019;April;5025.665105;201904
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Smartphones;2019;April;481519.1393;201904
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Laptops;2019;April;46969.52158;201904
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Assessories;2019;April;64741.90442;201904
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Tablets;2019;April;31753.77974;201904
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Smartphones;2019;April;106082.7037;201904
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Laptops;2019;April;8147.619693;201904
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Assessories;2019;April;25032.00799;201904
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Tablets;2019;April;5847.466203;201904
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Smartphones;2019;April;44766.04382;201904
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Laptops;2019;April;9586.61174;201904
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Assessories;2019;April;7645.171716;201904
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Tablets;2019;April;1027.667451;201904
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Smartphones;2019;April;88067.87159;201904
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Laptops;2019;April;10636.03211;201904
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Assessories;2019;April;30199.55073;201904
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Tablets;2019;April;5218.800379;201904
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Smartphones;2019;April;35361.45813;201904
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2019;April;6590.800742;201904
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2019;April;13585.85128;201904
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2019;April;2618.503615;201904
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2019;April;425275.8062;201904
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2019;April;28608.89946;201904
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2019;April;20597.81724;201904
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2019;April;18312.50333;201904
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2019;April;44912.37337;201904
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2019;April;903.9619129;201904
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2019;April;3280.237997;201904
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2019;April;4697.422378;201904
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2019;April;8242.75751;201904
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2019;April;2607.54863;201904
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2019;April;11636.96625;201904
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2019;April;4553.802893;201904
